2.018090e+13, 206.8499, -96.7928, 238.3375,   1.1271,   0.8659,  -0.6001
2.018090e+13, 208.3773, -96.7292, 238.7568,   0.7729,   1.7359,   0.3189
2.018090e+13, 208.8595, -95.5341, 240.1825,   1.2142,   0.7475,  -0.3510
2.018090e+13, 210.0554, -96.0962, 241.1957,   1.4015,   0.3930,  -1.0189
2.018090e+13, 210.7827, -97.5182, 242.1371,   1.1536,   0.5957,  -0.5161
2.018090e+13, 210.9990, -97.2462, 244.3274,   1.1935,   0.5823,  -0.3795
2.018090e+13, 212.3822, -97.5232, 245.5275,   0.9287,   1.0242,  -0.3081
2.018090e+13, 213.0108, -97.5394, 246.8353,   1.0439,   0.6195,  -0.5283
2.018090e+13, 214.4595, -97.3669, 247.6189,   0.7118,   1.3126,  -0.0190
2.018090e+13, 216.0239, -97.8096, 248.1397,   0.7010,   1.6573,  -0.0369
2.018090e+13, 217.0792, -98.4090, 248.6884,   1.1387,   0.7067,  -0.8887
2.018090e+13, 216.6397, -99.7368, 250.3370,   1.1547,   0.6033,  -0.8639
2.018090e+13, 217.5496,-100.7989, 251.7671,   1.3158,   0.4333,  -0.8022
2.018090e+13, 217.6480,-101.1059, 253.1150,   1.0928,   0.8909,  -0.5186
2.018090e+13, 219.2965,-101.6072, 254.0181,   0.7590,   1.1216,  -0.5442
2.018090e+13, 220.8346,-103.0650, 254.8300,   1.4201,   0.3894,  -1.1122
2.018090e+13, 221.0864,-103.2074, 255.7144,   1.1744,   0.9370,   0.2269
2.018090e+13, 222.3135,-103.5408, 256.7964,   1.3718,   0.5936,   0.0087
2.018090e+13, 223.9034,-103.2603, 257.7985,   0.8469,   1.8043,   0.3062
2.018090e+13, 225.1106,-103.5983, 258.7457,   1.3257,   0.7834,  -0.4835
2.018090e+13, 224.8766,-104.4074, 260.1765,   1.1017,   0.6205,  -0.4794
2.018090e+13, 224.8586,-104.7967, 261.3895,   1.4495,   0.2708,  -0.6022
2.018090e+13, 224.9589,-105.4589, 262.9432,   1.3178,   0.5756,  -0.3860
2.018090e+13, 226.0668,-106.6316, 263.5180,   1.0228,   0.2829,  -0.7568
2.018090e+13, 227.7396,-108.2163, 264.5429,   0.6715,   1.2573,  -0.2859
2.018090e+13, 229.2430,-108.8440, 265.0490,   0.9560,   0.9318,  -0.1540
2.018090e+13, 229.6754,-108.4596, 266.3452,   1.3448,   0.7673,  -0.0840
2.018090e+13, 231.0345,-108.4057, 267.4637,   0.4468,   2.0725,   0.0401
2.018090e+13, 232.4925,-108.8218, 268.0848,   0.9888,   1.1666,  -0.5800
2.018090e+13, 233.0548,-109.1720, 269.0008,   0.9817,   0.6004,  -0.6886
2.018090e+13, 233.9049,-109.1824, 270.2377,   0.7073,   1.3473,  -0.4457
2.018090e+13, 235.3626,-110.1597, 271.0973,   1.0529,   0.9808,  -0.5737
2.018090e+13, 235.2731,-109.6709, 272.2232,   0.9519,   0.7362,  -0.4042
2.018090e+13, 236.6863,-111.0522, 272.7607,   0.9102,   0.5427,  -0.5469
2.018090e+13, 237.0393,-111.4586, 274.0167,   0.6779,   1.0694,  -0.2721
2.018090e+13, 238.3292,-111.2363, 274.6078,   1.1904,   1.0909,  -0.1354
2.018090e+13, 241.5238,-111.4073, 275.4174,   0.7717,   1.8411,   0.4938
2.018090e+13, 242.3818,-111.3117, 276.7634,   1.6934,   0.1883,  -0.5516
2.018090e+13, 242.1286,-111.1726, 278.2691,   1.2476,   0.9267,  -0.3951
2.018090e+13, 242.2625,-111.6317, 279.3922,   1.0387,   1.1860,  -0.3448
2.018090e+13, 243.0843,-112.1816, 281.4077,   1.6382,  -0.2194,  -0.8734
2.018090e+13, 243.3216,-113.3631, 282.3178,   0.9048,   0.9261,  -0.5236
2.018090e+13, 244.6821,-113.1921, 283.2861,   0.8881,   1.0317,  -0.0867
2.018090e+13, 246.0713,-114.0859, 284.6488,   1.4127,   0.5373,  -0.0662
2.018090e+13, 246.8853,-114.7162, 285.0870,   0.8249,   1.2703,   0.2282
2.018090e+13, 247.1915,-114.8067, 286.5642,   1.4383,   0.1619,  -1.0782
2.018090e+13, 247.6155,-116.1334, 287.5787,   1.4651,   0.3316,  -0.8151
2.018090e+13, 247.8428,-116.5567, 289.3727,   1.3193,   0.5065,  -0.3160
2.018090e+13, 249.4833,-117.2784, 289.7781,   0.5379,   1.6963,  -0.2796
2.018090e+13, 249.6719,-117.1475, 291.2041,   0.9595,   0.6970,  -0.7547
2.018090e+13, 250.7167,-118.1935, 292.5945,   0.8190,   1.3256,  -0.1584
2.018090e+13, 252.6499,-119.2619, 292.6696,   0.6806,   0.9710,  -0.2511
2.018090e+13, 252.9123,-119.9684, 293.8715,   1.0520,   0.5751,  -0.3451
2.018090e+13, 253.5401,-120.7235, 294.5920,   0.9158,   1.0774,  -0.2393
2.018090e+13, 254.3824,-120.5688, 296.3011,   1.1375,   1.1341,  -0.2017
2.018090e+13, 256.1563,-121.8727, 296.8791,   1.1369,   1.1813,  -0.3134
2.018090e+13, 256.6442,-122.4977, 298.7924,   1.3585,   0.2103,  -0.9084
2.018090e+13, 258.0618,-123.4954, 299.3383,   1.1550,   0.7465,  -0.6463
2.018090e+13, 257.5907,-123.9607, 300.0296,   0.8231,   0.9998,  -0.3733
2.018090e+13, 258.9642,-124.2473, 300.9511,   0.6383,   1.1892,   0.0152
2.018090e+13, 259.6850,-124.2179, 301.7180,   0.8698,   0.8186,   0.0216
2.018090e+13, 260.7200,-124.4975, 303.0631,   0.6044,   1.8176,  -0.1103
2.018090e+13, 261.5849,-123.9694, 303.9243,   0.9220,   1.1485,  -0.2336
2.018090e+13, 262.9218,-124.7712, 304.6122,   1.3120,   0.5085,  -0.6241
2.018090e+13, 264.4194,-125.6090, 305.2965,   0.9085,   1.0400,  -0.6380
2.018090e+13, 265.3865,-127.1979, 306.3260,   0.8123,   1.1514,  -0.6155
2.018090e+13, 265.7750,-127.3038, 308.1716,   0.8369,   0.6670,  -0.5672
2.018090e+13, 266.1382,-127.9782, 309.1667,   0.9560,   0.9557,  -0.3835
2.018090e+13, 266.5775,-127.7319, 310.5523,   0.9441,   0.8697,  -0.2768
2.018090e+13, 268.9262,-129.2328, 311.3165,   1.0427,   1.1817,  -0.1435
2.018090e+13, 269.7625,-129.0539, 312.3133,   1.1131,   0.8897,  -0.2602
2.018090e+13, 272.3136,-129.9329, 312.7723,   0.9880,   1.2813,  -0.2374
2.018090e+13, 272.8071,-129.6543, 313.9684,   1.0185,   1.0446,  -0.6711
2.018090e+13, 273.1098,-130.8280, 315.4757,   1.4780,   0.1219,  -0.9431
2.018090e+13, 272.9938,-131.8917, 316.4765,   1.0570,   0.9815,  -0.6928
2.018090e+13, 274.4515,-132.2578, 317.7596,   0.8802,   1.3243,  -0.3414
2.018090e+13, 273.6578,-132.0772, 319.2135,   1.5106,  -0.0315,  -0.4237
2.018090e+13, 273.6896,-132.2423, 320.7809,   1.0870,   0.4723,  -0.4188
2.018090e+13, 273.6453,-132.0505, 322.1345,   1.1432,   0.6933,  -0.4413
2.018090e+13, 274.7008,-132.3053, 323.1744,   1.1853,   0.5348,  -0.3664
2.018090e+13, 275.0011,-132.9354, 324.1119,   0.9725,   1.2579,  -0.3384
2.018090e+13, 276.1793,-133.4062, 325.4126,   1.1822,   0.8512,  -0.7412
2.018090e+13, 277.2102,-133.5702, 326.2972,   0.8755,   1.2164,  -0.1407
